140, -17, -187, 185, 97, 0
274, -5, 239, 327, 9, 4
83, 2, -191, -276, 92, 3
120, 7, -41, -388, 84, 0
363, -21, -111, -350, 254, 3
203, -7, 79, 63, 102, 3
291, 17, -109, -17, -59, 1
500, -8, -119, -428, 58, 0
380, -3, -133, 377, -100, 0
128, -3, -153, -106, -3, 8
346, -8, 116, -92, 36, 6
27, -16, 16, 259, 58, 7
228, 30, 315, -332, 105, 8
251, -27, 91, -175, 48, 1
92, -26, -102, 464, -24, 2
458, -18, -2, -40, -114, 8
253, 3, 58, -185, 47, 3
386, 16, -149, 54, -73, 6
-34, 19, -35, 214, 33, 6
153, 21, -171, 134, 218, 3
273, -7, -24, -202, -24, 3
-76, -25, 31, -197, -57, 4
165, -10, 69, -449, -59, 5
356, 30, 144, -19, 74, 6
122, -25, 32, -321, 6, 2
365, 2, -63, 79, -15, 5
292, 28, 250, -266, 25, 2
438, -47, -120, -492, -90, 8
347, -7, -40, 143, 82, 7
251, 6, 219, -34, -61, 1
333, -17, -14, 88, -8, 3
479, 19, -155, -144, 117, 9
330, -18, -205, -351, 45, 0
191, -12, -116, -449, -58, 1
203, -26, -181, -32, 18, 3
228, -7, -236, 142, -20, 8
260, -7, -178, -321, 6, 0
168, -8, -240, 446, -81, 8
312, 15, 143, 259, -42, 2
-47, 15, -142, -355, -31, 3
-16, 7, -2, -369, 33, 4
304, 7, -230, 128, 91, 4
203, -37, -176, -356, -12, 3
185, 3, 500, -441, -57, 5
174, -29, 500, -487, 0, 4
379, 7, 314, -72, -77, 9
242, 19, -172, -352, -11, 2
84, 4, -213, -124, -44, 4
393, 10, -215, 215, -84, 3
401, -9, 26, 271, 88, 1
186, -6, -51, -290, 38, 6
331, 20, -89, 12, 156, 1
343, -4, -153, -84, 37, 3
165, 4, -145, -118, -16, 5
46, 7, 180, -226, -11, 6
-37, 10, -48, -107, -73, 3
359, 13, -218, 15, 133, 9
259, -7, 347, 134, -37, 9
204, 19, 110, 132, -33, 4
112, 5, -225, 306, 100, 2
161, -11, 304, -165, 55, 1
316, -11, -4, -50, -71, 6
424, 20, 145, -80, -3, 4
346, -16, 53, 50, -18, 6
319, 19, -189, -161, -47, 9
27, 35, -233, 4, 75, 7
-77, -35, 424, 264, 114, 3
316, 0, 60, -304, -35, 6
236, 17, -53, -13, 155, 6
274, 11, -164, 255, -71, 4
221, 5, 341, 61, -97, 1
297, -18, -144, 279, -11, 7
94, -24, -118, -382, -50, 4
198, 10, 310, -279, 29, 8
317, 19, 51, -111, -72, 7
23, 9, -122, -422, 119, 3
182, -3, -2, 134, -18, 2
500, -14, -188, 305, -38, 0
213, 15, 184, -312, 103, 3
353, 23, 373, -246, -65, 3
470, -13, 114, 474, 24, 0
398, 9, 0, 461, -15, 8
416, -25, -82, 38, 64, 6
232, -14, -232, -194, -43, 2
326, 4, -168, 27, -106, 6
346, -23, -106, 454, -18, 6
-95, -26, -199, 398, 131, 5
458, 4, -245, 401, -18, 8
150, 9, 23, -47, -1, 0
100, 12, 3, 308, -49, 0
323, 12, -239, -232, 38, 3
419, 1, -95, 179, -33, 9
268, 31, 101, 410, -58, 8
362, 3, -100, -289, -6, 2
334, -4, 500, 447, 90, 4
334, 11, -175, 394, 65, 4
279, 34, -232, -183, -17, 9
396, 7, -166, 300, -86, 6
215, 11, -167, 388, 35, 5
109, 18, 279, -478, 31, 9
290, -14, -211, -139, 24, 0
98, 6, -20, -166, -31, 8
328, 5, -14, -128, 13, 8
326, 16, -206, -125, -53, 6
36, -4, -147, 233, 23, 6
299, 15, 252, 374, 241, 9
440, -27, -106, 489, 9, 0
288, -15, 138, -319, 78, 8
149, 8, -2, 2, 55, 9
293, 5, -194, -319, 275, 3
310, 8, -85, 452, 35, 0
103, -9, 297, -141, 205, 3
-21, 4, -114, -356, 147, 9
29, -6, -190, -155, 24, 9
288, -12, -114, -337, -48, 8
288, 30, 188, 27, 11, 8
95, 11, 159, -271, 149, 5
124, 6, 45, 94, -15, 4
346, -17, 5, -279, 99, 6
485, 19, 129, 451, -78, 5
364, 26, -215, -141, -23, 4
134, 20, 14, -272, -27, 4
264, -3, -191, -450, -40, 4
199, -5, 500, 24, -85, 9
201, 5, -235, -10, 16, 1
374, 34, 114, 104, 135, 4
330, -13, -179, 18, -68, 0
242, -10, -162, 424, 3, 2
-50, -32, 120, 140, -20, 0
242, 16, 330, -37, -49, 2
326, -8, -2, -421, 41, 6
307, 1, -174, 233, -26, 7
321, 13, -242, -285, -26, 1
184, 0, 116, -313, 151, 4
231, 23, -230, 207, 46, 1
139, -2, 36, -419, 45, 9
289, -15, 256, 97, -86, 9
185, -12, 122, 47, -83, 5
168, 2, -245, -329, -59, 8
134, -10, 4, 462, -65, 4
261, 0, -16, 391, -41, 1
500, 10, -114, 331, -4, 0
314, -20, 231, 462, 220, 4
159, -17, -99, -189, -62, 9
59, -27, -86, 480, -71, 9
242, 12, 56, -233, -67, 2
275, 8, 125, 199, -42, 5
172, 7, -26, -431, 30, 2
249, -1, -207, 289, 25, 9
171, -11, -19, 244, -61, 1
134, 10, -174, -419, -41, 4
113, -2, 202, 70, -14, 3
203, 4, 29, -198, 58, 3
135, 27, 259, 159, 19, 5
320, -11, 127, -26, 5, 0
430, 13, 101, 263, 6, 0
235, 9, -231, -298, 41, 5
484, -4, -210, 130, 108, 4
244, 35, -109, -257, -82, 4
140, 0, 347, -92, 46, 0
161, -4, -171, 96, 46, 1
198, 10, 464, 167, 65, 8
343, 14, 489, 270, -19, 3
319, 23, -163, -374, -33, 9
137, 5, -167, -237, 28, 7
297, 26, 279, 336, 28, 7
389, -14, -215, -406, 246, 9
343, -10, -101, -424, -4, 3
227, 4, -29, -256, 117, 7
345, -10, -109, -99, 8, 5
142, -13, -201, 26, -26, 2
430, 38, 249, 471, 51, 0
127, -2, -108, 427, -68, 7
487, -1, 81, 221, -100, 7
227, -36, -234, 103, -52, 7
410, -9, -132, -153, -59, 0
179, -22, 36, -186, 247, 9
190, -4, 150, 76, 19, 0
385, 34, -31, 365, -28, 5
246, 17, 345, -131, 12, 6
270, 1, -227, -103, 33, 0
278, 0, 500, -303, -7, 8
235, 1, 383, 320, -47, 5
-122, -19, 139, -55, 17, 8
218, -8, -41, 426, 242, 8
299, 3, 82, -430, 0, 9
227, -11, -40, -74, -59, 7
256, -14, -209, -282, 49, 6
183, -7, 242, 21, 11, 3
350, 16, -186, 306, 49, 0
68, -5, -132, -336, 176, 8
314, -13, 500, 2, -32, 4
334, 13, -56, 16, 38, 4
259, -14, 317, -253, -95, 9
328, 20, -125, -392, -26, 8
361, -21, -162, 39, 24, 1
477, -16, -42, 346, -74, 7
289, -2, -214, -393, 40, 9
421, 14, -154, 388, -32, 1
427, -9, -227, -250, -18, 7
173, 16, -195, 325, -44, 3
230, 30, -131, -499, 16, 0
440, 20, -135, 224, 89, 0
175, 6, -140, 335, -56, 5
61, 22, -133, 285, -65, 1
21, 11, 9, 19, 69, 1
500, 15, 111, 10, 330, 0
69, 21, -137, -307, 19, 9
185, -16, -206, -27, 14, 5
260, 23, -37, 451, 65, 0
414, -11, -127, -462, 21, 4
366, 5, 500, 145, -47, 6
94, -7, 5, 304, -75, 4
319, -5, 500, 332, -23, 9
176, -13, -156, -146, 74, 6
52, -21, -81, 153, -21, 2
66, -4, 500, 269, 138, 6
-33, 7, -49, 178, -44, 7
390, -8, 295, 235, 12, 0
140, 17, 257, 126, 2, 0
-40, -4, -78, -412, -59, 0
374, -12, 123, 279, -46, 4
255, -3, 11, 121, 162, 5
66, -25, -195, 59, -58, 6
282, -11, -180, 5, 3, 2
49, 21, -55, 407, -26, 9
452, 11, -73, 381, -27, 2
293, 44, 26, 412, -56, 3
268, 4, -149, 97, -89, 8
383, -45, -88, -403, 18, 3
18, -8, 164, 303, 167, 8
297, -6, -133, 264, 3, 7
143, -7, -60, 206, 8, 3
276, 8, -181, 474, -66, 6
426, 4, 22, 353, -13, 6
500, 19, -210, -222, 19, 0
121, -9, -200, -298, 75, 1
136, -5, -194, 470, 51, 6
136, -9, -90, -285, 8, 6
399, -6, -212, 184, -13, 9
130, -6, -118, 107, 170, 0
342, 2, -222, -487, -55, 2
194, -33, 183, -337, -70, 4
348, 18, 213, -323, 226, 8
338, 3, 298, -437, 0, 8
357, 5, 48, 440, 22, 7
370, 0, -75, 228, 49, 0
466, -1, -221, 244, 286, 6
162, -2, -191, 321, 113, 2
325, 0, 114, 409, 25, 5
204, -5, 500, 422, -31, 4
68, -5, -202, 239, 25, 8
295, -1, -178, 349, 36, 5
32, -2, 445, 465, 46, 2
332, -1, 401, 328, -46, 2
153, -11, -211, 93, 70, 3
347, -15, 381, 138, 23, 7
250, -14, -65, 168, -47, 0
368, -25, -110, 149, -6, 8
334, -3, -35, 139, -21, 4
212, 20, -163, -32, 41, 2
313, -21, -46, -58, 63, 3
207, 9, 466, -68, -21, 7
162, -11, 78, -204, -54, 2
117, -11, 432, -113, -31, 7
448, 7, 200, -303, 88, 8
392, -11, -171, 470, 26, 2
142, 30, 29, 419, -86, 2
17, -24, -141, -124, -86, 7
414, -13, -168, -242, -73, 4
200, 17, -40, 21, 155, 0
249, -19, -176, 146, 95, 9
303, -2, -103, -317, -22, 3
224, -12, -155, 205, 51, 4
100, -47, 128, 15, -19, 0
243, -11, 500, -462, 58, 3
227, -34, 110, 206, 30, 7
279, 11, -243, 11, 40, 9
233, 17, 300, 238, 8, 3
261, -12, -8, -465, 150, 1
166, 12, -249, -367, 12, 6
98, 4, 72, -106, 61, 8
106, 7, 80, 227, -66, 6
265, -14, -230, 357, -7, 5
240, 3, -30, -273, -94, 0
-11, 16, -210, 342, -38, 9
88, -2, -107, 200, -2, 8
347, 19, -202, 325, 64, 7
375, 6, 85, -6, -44, 5
404, 18, -98, -319, 61, 4
256, 3, -108, 138, 4, 6
279, 9, 339, 250, -3, 9
303, 1, 117, -308, -20, 3
291, 3, 252, 224, 123, 1
250, 10, -140, 402, -36, 0
123, 16, -70, 255, -57, 3
94, -6, 253, 122, 101, 4
411, 41, 281, 199, 54, 1
3, 22, -37, -189, -70, 3
376, 8, -85, 390, -73, 6
390, 34, 500, -344, 68, 0
120, -15, 500, 33, 174, 0
76, 4, 85, 350, 106, 6
246, -48, 471, 225, -81, 6
500, -13, -171, 201, -47, 0
173, 1, 389, -93, -49, 3
275, 15, -206, 157, 66, 5
377, -2, 398, -205, -62, 7
220, -11, -165, 278, -79, 0
120, -7, 453, -107, -24, 0
500, 20, 60, -248, 179, 0
324, -3, 457, -405, -31, 4
139, 2, -172, -68, 52, 9
375, -9, 66, 81, 111, 5
40, 0, 203, 144, -36, 0
69, -14, 44, -499, -31, 9
272, -13, -119, -301, -68, 2
270, 14, 135, 245, 43, 0
238, -16, -157, -165, 258, 8
162, 1, 399, 90, -39, 2
82, -23, -101, 480, -96, 2
409, 10, -155, -482, 4, 9
197, 17, -191, 110, -2, 7
413, -9, 44, 262, 25, 3
263, 24, -225, 335, 21, 3
53, -17, -153, 402, -65, 3
181, 18, -246, 479, 70, 1
244, 26, -194, 251, -76, 4
279, -5, -213, 103, -40, 9
239, -3, -205, -237, 41, 9
468, 5, 135, -405, 111, 8
450, -6, -6, 379, 47, 0
252, -4, 218, -82, -24, 2
33, -11, 54, 295, -69, 3
348, 1, 333, 482, 37, 8
132, 26, -230, -299, 54, 2
76, 22, 220, -358, -45, 6
125, -9, -104, -428, 104, 5
-21, -12, 133, 38, 59, 9
244, 11, 500, 87, 65, 4
286, 9, -152, -207, -62, 6
261, -13, -187, -450, -39, 1
215, -25, 279, -257, -83, 5
241, 1, -192, 305, -61, 1
305, 7, -11, -119, -64, 5
169, -22, 26, 306, 272, 9
127, -7, -165, 298, 22, 7
500, -1, 1, 34, -37, 0
215, 1, -10, 354, 36, 5
-25, -16, 208, 473, 143, 5
156, 6, -165, 340, -7, 6
119, 10, -206, -467, 23, 9
296, -14, -242, 398, -113, 6
210, 13, -152, -159, -47, 0
414, 1, 118, -163, -88, 4
160, -17, -72, 495, 308, 0
146, -8, 432, 310, -43, 6
299, -6, -181, 74, -31, 9
500, -6, 500, -365, -64, 0
268, -10, 35, -103, 235, 8
336, 7, 4, 140, 95, 6
270, -9, -70, 28, 6, 0
143, 4, -229, 138, 23, 3
183, 7, -226, -247, 3, 3
82, 28, -22, -250, -17, 2
243, -8, 106, 36, 84, 3
272, 0, 298, -328, 204, 2
158, -10, -122, 129, -98, 8
202, -15, 479, 333, 48, 2
188, -16, -110, 183, -98, 8
96, 6, -54, 300, 63, 6
243, -2, -83, -102, -40, 3
158, 4, 83, -97, 47, 8
406, 7, 108, -390, -58, 6
119, -10, -114, 242, -14, 9
255, 5, -124, 439, -24, 5
47, 15, 196, 203, -61, 7
238, -5, -122, -54, -96, 8
295, 3, -239, 332, 203, 5
315, -18, -213, -357, -35, 5
323, 11, -192, -112, -17, 3
363, -1, -185, 402, -76, 3
284, -26, 286, 196, -67, 4
231, -21, -6, 428, -66, 1
298, 4, -94, -135, -51, 8
500, 21, 34, -394, -5, 0
193, -14, 214, -357, -26, 3
253, 11, -212, -213, -48, 3
183, -19, 273, 323, -61, 3
148, -11, -60, 33, -29, 8
284, -3, -109, 442, -75, 4
411, -7, 500, -154, -29, 1
129, 13, -196, -335, -83, 9
298, 15, 204, -237, 109, 8
185, 37, -216, 79, -88, 5
276, -10, 101, -226, 9, 6
500, -7, -157, -258, 34, 0
325, -15, -111, -178, -46, 5
484, -1, -138, 438, -59, 4
298, 2, -51, -304, 83, 8
221, -3, -234, 87, 118, 1
245, -1, 292, 280, 25, 5
500, -5, -162, 178, 22, 0
407, -1, -31, 76, 23, 7
173, 9, -108, -475, -42, 3
83, -12, 252, -185, 12, 3
384, -3, -128, 487, 12, 4
38, 4, -93, -471, 17, 8
27, -6, -87, 105, -78, 7
345, 12, -179, -368, 45, 5
476, 18, 205, -186, -36, 6
193, 30, 18, 393, -25, 3
217, -2, -171, -119, 122, 7
220, 13, 397, 111, -6, 0
168, 7, 0, 111, -26, 8
229, 16, -43, -70, 17, 9
276, -2, -235, -258, 16, 6
334, -8, 313, 118, 145, 4
281, -9, -229, -193, -79, 1
411, 0, 481, -248, 148, 1
389, -7, 191, -40, 34, 9
234, 28, -113, -247, 0, 4
223, -4, -239, -256, -80, 3
239, 20, -122, -13, -78, 9
130, -1, 262, 200, -47, 0
178, -19, -227, -299, 490, 8
227, -21, 16, 301, -59, 7
298, -9, 159, -136, -42, 8
115, -9, -203, -199, -50, 5
84, -18, 318, 439, -24, 4
232, -17, -141, -149, 13, 2
216, -12, 17, -284, 38, 6
120, 29, 296, -261, -32, 0
198, 15, -192, 269, -73, 8
270, -4, -186, -325, -15, 0
319, 30, 41, 13, -36, 9
218, 0, 141, -478, -12, 8
-5, 6, -144, -379, 466, 5
35, 8, 64, 188, -77, 5
205, 16, 500, -230, 34, 5
32, 18, 29, 181, -20, 2
493, -19, 500, -85, 89, 3
270, -1, 164, 115, 115, 0
142, -13, 20, 307, -105, 2
152, -6, -170, -279, -38, 2
489, -8, 477, -324, 14, 9
281, -12, -106, 177, 9, 1
-12, 9, 70, -61, -69, 8
337, 16, -219, -153, 29, 7
418, 9, -230, 348, -56, 8
201, 9, 136, 392, -1, 1
272, 7, 14, 197, -58, 2
250, 17, -26, 277, 5, 0
194, -26, 71, -224, -34, 4
332, 16, -237, -498, -91, 2
272, -7, 91, -232, -80, 2
176, -7, -216, 439, -11, 6
339, -1, -87, 180, 27, 9
270, -20, 35, -461, 90, 0
297, -9, -182, 87, 41, 7
139, -3, 132, -247, -7, 9
241, 16, -22, 433, 154, 1
241, 8, 102, 30, 39, 1
245, -20, 220, 345, 93, 5
242, -2, 236, 448, 43, 2
197, 13, -97, 58, 33, 7
286, 14, 500, -87, -2, 6
252, 10, -181, -380, -40, 2
191, -9, 66, -478, 4, 1
242, -8, -236, 157, 4, 2
177, -1, -12, -30, 99, 7
338, 20, -210, -412, 211, 8
496, 2, 355, -386, 65, 6
108, -22, -70, 363, -31, 8
280, -10, 500, -173, 121, 0
500, -19, -165, -421, -46, 0
190, 18, -219, -254, 20, 0
385, -11, 27, 26, -45, 5
7, -7, -195, -385, 0, 7
337, -11, -200, -45, 124, 7
213, -5, -227, -399, 39, 3
71, 22, -18, -437, 94, 1
176, -8, -158, -264, 174, 6
340, 17, 143, 33, 166, 0
292, -29, -243, 341, -11, 2
206, -5, 411, 334, -68, 6
207, -11, -116, -233, 16, 7
7, 8, 184, -9, -39, 7
165, 4, -233, 434, 55, 5
237, 30, 49, -209, 20, 7
325, 8, 37, 175, -57, 5
375, 16, -7, 309, -70, 5
148, 19, -29, 281, -30, 8
113, 10, -131, -277, -12, 3
178, 0, 413, -244, -3, 8
246, 17, -170, 65, -24, 6
343, 24, -239, -53, -11, 3
241, -10, 500, 37, 74, 1
188, 26, 390, 34, 23, 8
426, -23, -98, -370, 10, 6
133, 23, 500, 350, 87, 3
465, -13, -91, -53, -14, 5
257, -22, 194, 74, -87, 7
234, 18, 109, -400, 39, 4
410, -8, -158, 124, 0, 0
315, -4, 85, -231, -23, 5
362, -16, 276, -143, 50, 2
0, -15, -113, -93, -70, 0
253, -8, -213, 207, -82, 3
247, -27, -248, 100, -13, 7
281, -15, -219, 493, -29, 1
167, 11, -179, 83, -41, 7
335, 9, -248, 352, 45, 5
365, -24, -66, 458, 41, 5
217, -12, 500, 202, 7, 7
205, 4, -211, -222, 4, 5
295, -2, -22, -154, 170, 5
-7, -1, -49, 31, 81, 3
89, -19, 441, -170, -30, 9
183, -25, 182, -13, 206, 3
447, -5, 75, 140, 140, 7
278, 12, -153, 131, -102, 8
275, -35, -134, -183, -22, 5
410, -11, 59, -134, 190, 0
52, -9, -126, -51, -77, 2
270, 4, -113, 356, 223, 0
400, -10, -160, 61, -47, 0
65, -4, -241, 138, -70, 5
359, 1, 351, -329, 6, 9
337, -19, 324, 427, -12, 7
285, -19, -110, -183, -3, 5
244, -15, 500, -314, 134, 4
160, -8, -206, 53, -31, 0
220, 30, 182, -400, -57, 0
175, 2, -80, -357, -87, 5
495, 14, -182, -157, -18, 5
112, -18, 349, -410, -46, 2
430, -11, 143, -203, -68, 0
475, 34, 176, 300, 32, 5
310, 18, 12, 102, 349, 0
451, -7, -156, 397, 3, 1
152, 9, 32, 402, 92, 2
242, -5, -37, -408, -50, 2
139, 18, -143, 265, 117, 9
251, -19, 230, 423, -60, 1
310, -23, 198, -158, 286, 0
155, 19, -190, 267, 45, 5
95, 17, -36, -449, -14, 5
284, 13, 18, -32, 68, 4
355, 21, -240, -90, 83, 5
181, 4, 342, 263, -85, 1
237, 11, -180, 88, 123, 7
239, 4, 10, -47, 96, 9
362, 2, 500, 488, -11, 2
364, -14, -240, 237, -75, 4
213, 0, -97, 459, 40, 3
109, -15, 48, 138, 46, 9
373, -3, 194, 340, -22, 3
375, 8, -210, 0, -38, 5
299, -8, 294, 213, -85, 9
250, 12, -233, -189, -37, 0
213, -24, 131, -497, -57, 3
304, 10, 163, -267, -52, 4
272, -5, -91, 428, -52, 2
216, -25, -111, -329, 91, 6
196, -7, 500, -88, 26, 6
113, -23, -210, -168, -10, 3
176, 20, 79, 259, -87, 6
264, 10, -195, 115, 40, 4
37, 5, 203, 227, -69, 7
-16, -12, -172, 482, -63, 4
138, 12, -244, -432, -2, 8
105, 10, -45, -339, 13, 5
454, -21, 209, -7, -64, 4
423, 0, -172, -460, -20, 3
108, 4, 28, -20, -30, 8
218, 19, -213, -157, 10, 8
331, -12, -134, 423, -60, 1
253, 5, 125, 311, -14, 3
344, -6, -20, -280, -55, 4
103, 13, 442, 167, -17, 3
443, 21, -148, 385, 40, 3
170, -9, -174, -420, -43, 0
292, -9, 500, 335, 0, 2
149, -3, 500, 87, 500, 9
500, 8, -79, -110, 66, 0
194, -24, 335, -423, 29, 4
180, 7, -247, 366, 23, 0
204, -2, -160, -33, 33, 4
56, 15, -4, -202, 68, 6
438, -15, 125, -94, 25, 8
147, -2, -220, 267, 67, 7
281, -6, 68, 22, -10, 1
162, 19, -134, 59, 58, 2
234, -3, 165, 312, 65, 4
184, 8, 239, -314, -68, 4
375, 31, -13, -261, 186, 5
399, -8, -186, 455, -75, 9
111, 13, -221, -42, -79, 1
389, 22, 335, 342, 20, 9
248, 5, -97, 300, 35, 8
211, 23, -107, -300, 231, 1
110, 12, -169, -85, -16, 0
259, 6, -112, -79, 234, 9
500, -19, 236, -433, 36, 0
177, 11, -101, -240, 238, 7
363, 17, -140, 413, 7, 3
301, -10, -198, -222, -16, 1
231, 29, -239, 485, 285, 1
193, -20, -128, -314, -50, 3
296, -11, -68, -334, 26, 6
234, 18, -203, -430, -82, 4
287, -22, 347, -357, -53, 7
400, 3, -151, -226, -28, 0
0, 18, 6, -172, 1, 0
61, -6, 240, 0, -7, 1
285, -2, -163, 99, 108, 5
473, -25, -228, 306, -70, 3
386, -7, -245, 275, 78, 6
263, 28, -133, 453, 55, 3
87, 0, 127, 92, -28, 7
493, 12, -10, -33, -37, 3
318, 11, -233, -419, 88, 8
145, -4, -26, 16, 46, 5
120, -2, -126, -146, 16, 0
50, -6, -52, -465, 10, 0
395, 10, 84, -113, -55, 5
269, 14, -60, -351, 192, 9
219, -30, -203, 51, 49, 9
246, -16, -84, 199, -27, 6
218, -18, -159, 29, 247, 8
244, 7, -118, -231, 25, 4
206, 7, -129, -399, 35, 6
458, -41, 133, -61, -42, 8
183, 8, 500, -439, 32, 3
-197, -14, -192, -93, -10, 3
362, -7, -199, 245, -38, 2
214, -5, -198, 60, -1, 4
408, -27, -149, 340, -42, 8
343, 1, 1, 409, 322, 3
417, -37, 33, -39, -68, 7
410, -4, -232, -295, -62, 0
198, -15, -242, 81, 162, 8
277, 10, -163, -356, -18, 7
